Title,Entry
distimi,"bunun tek bir çıkışı var. herkes biliyor ne olduğunu ama gerek yasal mevzuattan gerekse vicdan görünümlü toplum baskısından, daha da açık haliyle dışlanma korkusundan olsa gerek; kimse söyleyemiyor. yapmaya kalkana da yapma etme diyorlar. salakça. hem iki yüzlüce, hem salakça. alman değilseniz bu böyle.halbuki, distimi sahibi insanın sizin o dediklerinizi ve daha fazlasını düşünmek için haddinden fazla zamanı oluyor. ve düşünüyor da. tekrar tekrar düşünüyor, tekrar tekrar... işi varsa işine gidiyor geliyor, işini de yapamıyor. günlük rutinlerini (yeme içme sıçma uyuma) yapıyor minimal şekilde. öyle inek gibi yaşayıp gidiyor. soran olursa nasılsın diye, ""yaşıyorum"" diye cevap veriyorum. biyolojik olarak yaşıyorum evet. biyolojik tanıma göre canlı değilim ama, bazı şartları sağlamıyorum.sanıyorum orta 2'den beri var bende bu. geçtiğimiz sene tamamen alakasız bir sebepten ötürü psikiyatriste gitmeye başladıktan birkaç seans sonra öğrendim ne olduğunu. ne biçim adamsam amk, bunun yanında okb ve anksiyete de varmış. bırakmadan evvel 20 mg cipram, 60 mg duxet, 25 mg gyrex, uyku apnesiz uyumak için de 50 mg desyrel kullanıyordum. faydasını da gördüm bir süre, yalan yok. mutlu gibi oldum. ama bir süre sonra onları kullanmaya da üşeniyorsunuz. 2 ay falan oldu, tamamen bıraktım. terapiye de zaten ayda 1 gidebiliyordum, oraya verdiğim 1500 küsür lira da gözüme batmaya başlamıştı. çünkü denilenleri yapmayı bıraktığımı, ilaçları fazlaca aksattığımı farkettim. psikoterapi de ilaçlar da bir yere kadar etkili. kendi hayatını değiştirecek şeyleri yapmıyorsan bunların yardımıyla, öylesine amaçsız viagra almak gibi oluyor bu kombolar.yapılacak şeyler listesi yapıp, biriktirip biriktirip mükemmel şekilde yapmaya çalışıyordum işlerimi ben mesela arada bir gelen gazlarla. atom karınca gibi oluyordum arada bir, bir günlüğüne. sonra devam. ailemi ziyarete gidiyorum arada, o iyi geliyor gerçekten. yakında onların yanına tayin olunca bu da kalmayacak sanırım elimde. psikiyatrist, ""bir uğraş bul kendine dışarı çıkmanı gerektirecek. ankara'da 5 6 m2 odaya hapsettin kendini, izmir'e gidince bunu yapma"" dedi ama muhtemelen olacak olan yine bu. çünkü bu uğraş bumak da bir mesele. 20 tane şey sayabilirim ilgilenmek istediğim ama içlerinde 20 dakika sonra sıkılmayacağıma emin olduğum yok. kitaplar sarıyor biraz, sardığında. onda da bazen ne kadar heyecanlı olursa olsun yarıda bırakıyorum. yarıda bıraktığım diziler var mesela. adamlar bir ara veriyor o senarist grevlerinden beri saçma sapan, yeni sezon geldiğinde eskisini unutmuş oluyorum. westworld, mr. robot, shingeki no kyujin falan yarım kaldı, gerisini merak da etmedim. ya geçtim diziyi eğlenceli zevk veren şeyleri falan, acil ve elzem şeyleri de öteleyip duruyorum. bankadaki paramı çekip fiziksele dönmem gerekiyor mesela 1 senedir, 3 gün sonra 90'lardaki imar bankası mudileri gibi olacağım bir ihtimal, ona dahi erindim. aman, daha da yazasım yok.kendime not olsun diye yazıyorum bunları aslında. az evvel instagram'da geziniyordum. bir yerde isim benzerliğinden 22 sene evvelki biri aklıma geldi, ona bakayım dedim. benden 3 yaş küçük bir arkadaş. üniversiteyi vaktinde bitirmiş muhtemelen. evlenmiş, kıvanç tatlıtuğ gibi çocukları olmuş. gitmiş baya isimli firmalarda çalışmış. o da yetmemiş 5 sene evvel falan yurtdışına yerleşmiş. ne kadar hayalim varsa alayını gerçekleştirmiş. o zamanlar da zaten aşırı büyük hayalleri vardı, muhtemelen bir 10 15 seneye onları da gerçekleştirir, adını duyarsınız. nedense bi kıyas yapayım dedim. şimdi kendime bakıyorum, üniversiteyi muhtemelen 4 senede bitirmiştir, benim 12,5 senemi aldı, buradan takıyor 8,5. üniversite biter bitmez çalışmaya başlamıştır, ben 1,5 sene boşta bekledim, etti 10. çalışma hayatının başına kadar 10 sene takmış bana. 22 senede 10 sene farkı nasıl yedim lan ben? 22 de değil hatta, 5 senedir yurtdışında, 17 sene. 17 senede 10 sene farkı nasıl yedim? o da ben de tayyiban rejimine tabiydik bu 17 senede. türk oğlu türk, öyle mutluluğun nirvanası norveç vatandaşı da değil. ya yetmemiş, çocuklarını da götürmüş haliyle, onların dahi şimdiden benimkinden çok çok daha güzel bir hayatları olacağı garanti. bu, geçmek fark atmak falan değil. bu, bildiğin tur bindirmek artık. bende çocuk falan da yok çünkü daha. lan, stalking'in allah belasını versin, 14 yaşında çocuk nasıl oluyor, 10 sene fark yediydim ben, 4 seneyi nasıl açıklıycaz? ve artıyor bu rakamlar. seneye muhtemelen hala buralarda olacağımı varsayarsak büyük çocuk 5, kendisi 11'e çıkaracak farkı. sonra 6 ya 12. hani yaş problemlerindeki trick yaş farkının sabit olmasıydı? artıyor lan bu gayet. bir daha doktora gidersen bu hesabı da anlat ki, kullandığın bir kelime yüzünden tetiklenmesin. gayet mantıklıymış o kelime. 3 e 9'da kalırdı fark hiç olmazsa be."
distimi,"ingilizcedeki distance yani mesafe, uzaklık kelimesinden mi türemiş acaba? eğer öyleyse hastalık adıyla müsemma denebilir. hayatla aranızla hep bir uzaklık var gibidir. neşe ile gülen insanlara şaşırırsınız; nasıl böyle olabiliyorlar? kötü olaylara karşı da garip bir duyarsızlık geliştirir insan. zaten her şey kötü değil mi gibi bir bakış açısı içinizde mütemadiyen var ise, kötü olaylar da yeterince şaşırtmaz. sanki hayat yanınızda akan bir nehirdir, insanlar ve dünya o nehirle akıntıda yüzer ve bir şeyler yaşarken, siz o nehirden uzakta bir çalı gibisinizdir. akışa dahil olmanız imkansız. buna rağmen çalışmak, sorumluluklar gibi yükleri distimi muzdaripleri genelde sıkıntısız taşır. görevleri yerine getirmek kolay ama ağız dolusu gülmek veya içten bir üzüntü duymak imkansızdır."
distimi,"2 senelik depresyon öyküm ve hiçbir ilaca yanıt vermemekle birlikte artık ve ne yazık ki içerisinde bulunduğum hastalığa verilecek yegane isim budur. şimdiye kadar kullandığım ilaçları buraya yazsam karaciğerine yazık dersiniz ama tek birinden dahi sonuç almayı bırakın anlık etkisini bile görmedim. depresyona ilk girdiğimde bunun bir psikiyatrik bir mesele olmadığını düşünmüştüm daha sonrasında farkedip terapi ve psikiyatriye başladım tabii ki. ayrıca devletle bu iş olmaz diyerek bilinçli bir birey gibi özel terapilerle bu işi halletmeye çalıştım. psikodinamik terapi, bdt, emdr aklınıza ne gelirse denedim, üzerimde denendi. onlarca farklı ilaç kullanıldı, hayat koçlarına kadar dahi gidildi. velhasıl kelam bu yolda terapiydi, psikiyatriydi, ilaçtı derken on binlerce lira paralar harcandı. şu an ne noktadasın diye sorarsanız kesinlikle iyi bir noktaya yakın bile değilim. intiharın kıyısında ve kesinlikle ayakta tedaviye uygun halde değilim. işini, aşkını, arkadaşlarını kaybetmiş biri olarak şunu söyleyebilirim ki moral motivasyon zaten bir kenara olan tüm özgüvenim yerle bir olmuş durumda. uykusuz geceler ve devamında gelen kabus dolu uykular veya acı dolu rüyalar uykumda dahi beni rahat bırakmayan bir süreci gün gün yarattı. allahım eğer var isen bana yardım et. kendimi, onu ve onları affettir bana. yolumu aç, yerle bir olan kişiliğimi elime ver artık. kulun bu dünyada çok acı çekti ahiretinde ona merhamet et. tek bir anlık sinir stresin bu cana kıymadına izin verme artık bana yardım et."
distimi,"2019 yılından beri muzdarip olduğum hastalık durumu. elbette tedavi oluyorum. sulinex xr75 kullanıyorum. bazen mg artıyor veya azalıyor buna doktorumla beraber durumuma göre karar veriyoruz. bana en iyi gelen ilaç bu oldu. majör depresyon tedavisinde kullanıla bir ilaç. benim depresyonum bi süredir majör değil stabil halde. bazen daha iyi hissediyorum (geçen yaz mg düşürdük) sonra hayatımda bazı zorluklarla karşılaşınca yine mg yükseldi. neyse ben de böyle yaşamayı kabullendim ve bunda dolayı suçluluk duymuyorum artık. terapistim(psikyatr) söylediği ve kendime sıklıkla tekrar ettiğim sözü paylaşıyorum belki birilerinin işine yarar: daha hassas biri olmak ve çok sık empati yapmak sizi daha eksik bir insan yapmaz. ben de bu halim kabul ettim. elbet bir gün bu depresyon geçecek biliyorum çünkü böyle doğmadım. mutlu hissettiğim, güne mutlu uyandığım günler oldu. yine olacak biliyorum ve umut etmekten vazgeçmiyorum. bu başlığı okuyan depresyonda bi dostum varsa eğer sen de vazgeçme. zor da olsa umut etmeye devam et. belki geçmişte de mutlu değildin ama gelecekte olabilirsin kimbilir."
distimi,"bu durumu bir hastalık olarak görmeyip, iyileşmek için adım atmayan insana değil de etrafındakilere daha çok üzülüyorum. hele bir de böyle biri ile yaşam sürme zorunlulukları varsa, kendilerine dayanma gücü diliyorum.(bkz: distimik bozukluk)"
distimi,"elemin terk etmeyip, hiç de fasıla vermemesi."
distimi,kaçıngan kişilik bozukluğu ile ölümcül kombo yapar.
distimi,ahlak yoksunu bir yazar.
distimi,"bir yazar, yaşını bilmesem de arkadaşlarının ona einstein dediklerine eminim. harcanıyor buralarda bu kafa.(bkz: #163105668)"
distimi,insanı içten içe kemiren psikolojik kanser.
distimi,ankara psikiyatr tavsiyesi olan yeşillendirebilir mi?
distimi,(bkz: distimi)
distimi,"adapazarı'nda yerel bir radyoda (radyo aktif idi sanırım) 2000 yılının birkaç ayı boyunca pazar akşamları yayınlanmış olan program. 17 yaşında küçük ve distimik bozuklukları olan bir kız hazırlayıp sunuyordu ama pek hazırlık yapmış bir hali olmuyordu genelde. garip bir fragmanı vardı ve belki de programın en profesyonel tarafı bu fragmandı. saldım çayıra allah kayıra kabilinden rock genel başlığı altında kategorize edilebilecek şeyler çalıyordu. arşivi kısıtlıydı; zaten arşivin kendisinin olduğunu ve 56k modemle internetten temin edildiğini itiraf etmişti. o kızın orda olması, konuşma tarzı, programın ne idüğü belirsizliği ilginçti, komikti ama sevimliydi de. sonra çıkmaz oldu radyolara... ne oldu o kıza acaba?"
distimi,(bkz: çifte depresyon)
distimi,"ilgili tanımlara göre, tanıdığım 10 kişiden 11'i distimik bozukluğa yakalanmış..özellikle çevremin çalışmaktan nefret eder hale gelmiş, bezgin ve bekarlarla dolu olduğunu gördükçe inancım iyice artıyor..hepimiz distimikiz!kaynak:http://gundem.milliyet.com.tr/…/1419249/default.htm"
distimi,"depresif duygu durumun baskın olduğu, 2 yıldan uzun süredir devam eden, neredeyse kişiliğin bir parçası haline gelmiş durum."
distimi,"pasif bagimli kisilik bozuklugudur. distimik bozukluk gosteren bireylerde asiri gelismis super ego vardir. kisi sık sık projeksiyon ve introjeksiyona basvurur bunun bir sonucu olarak regresyon gerçekleşir. super ego mantiksiz bir tabakadir. ego kendisini super ego tarafindan terkedilmis hisseder buysa sucluluk duygusunu tetikler. ekstrem durumlarda super ego, egonun kendisini yok etmesini dikte eder buda intihar egilimlerine sebebiyet verir. ambivelant duygu karmasasi gorulebilir."
distimi,tanı kriterleri tam olarak belirlenmemiş olan ve afektif bozuklukla kişilik bozuklukları arasında yer alan bu duruma depresif nöroz veya kronik minör depresyon adı da verilir. heterojen bir hastalık grubudur. kroniktir. distimik hastalarda daha sonra majör depresyona veya alkol ya da ilaç bağımlılığına tutulma riski yüksektir. trisiklik antidepresan tedavisi ile olguların % 50’ ye yakınında düzelme sağlanabilir.
distimi,"inatçı depresyondur. distimiler mutsuzluklarını gömlek gibi giyerler üstlerine.. ancak bu mutsuzluğun seyri farklılık gösterir sürekli.. dalgalanır durur ruh halleri..çoğunlukla ilk kez çocuklukta ya da ergenlikte yakalar kişiyi. fakat çevre çoğu zaman bu depresyonun farkına varmaz. çünkü ""sinsi""dir. usul usul yaklaşır... o tazecik beyinler eğitimle kendilerini şekillendireceği yıllarda, bu inatçı duygudurum bozukluğu ile uğraşır.. geldi mi de bu, kolay kolay gitmez.. motivasyonu mahveder. sırrı ikidir.. 2.2 yıl boyunca kişi mutsuz (depresif - genelde mutsuzum diyorlar. yataktan çıkmak istemiyorlar mesela) olduğunu ifade ediyorsa ""bingo! yakaladım seni!"" demeye çok yaklaştınız demektir. gerçi demeyin siz, genelde psikiyatristler diyor bunu.. çevrenizde işinden başka hiçbir şeye ilgi duymayan kişiler varsa, ki onu da yapmak zorunda olduğu, gereklilik olarak gördüğü için yapıyorsa gözünüzü dört açın.. hayattan hiç zevk almıyorsa da açın gözünüzü.. eğer yetersiz hissediyorsa kendisini, çok çalışmasına rağmen hem de.. açın gözünüzü.. yaşama inancı da kalmamış olabilir onun, mutsuzdur. inatçı depresyona uğraşıyor olabilir farkında olmadan.. açın gözünüzü.. sorun kendinize; ""en az 2 yıldır böyle mi bu adam, bu kadın?""yok mu bunun başka belirtisi? olmaz mı?hooop, işte yine 2 karşıladı sizi.. aşağıdakilerden en az ikisi olmalı.. olmalı mı, olmamalı mı? olmalı, kesinlikle olmalı..yeme alışkanlığı (çok mu yiyor ya da hiç mi yemiyor), kendini nasıl algıladığı (genelde düşük benlik algısı oluyor), karar alırken dünyanın en önemli kararını alacak gibi derin düşüncelere dalma hali (alamadı, alamıyor. çok zor onun için), genel olarak kendini nasıl hissettiği (yorgunum dostlarım yorgunum, yorgun gibi bitkin mi? yoksa umutsuz mu?), uzun süreli dikkat ( konsantre olabiliyor mu? no way! onun için zorlayıcı olabiliyor) ikiyi tutturduysa yine yetmiyor.. bu ikisi de en az 2 aydır yaşanan durum olmalı..sonrası.. ciddileşelim şimdi..ayakta tedavi. antidepresanlar.. düzenli kullanım ve takiple (psikoterapi şart. stresle baş etmeyi başka türlü öğrenmesi çok zor.) hayat biraz daha normale dönüyor. ama yine 2.. en az 2 yıl kullanacak o ilaçları. anca koruyacak o ilaçlar onu.. yani özetle teşhisi çok zor olmayan ama hastanın durumuna farkındalık kazanıp tedaviye ihtiyacı olduğunu bazen geç fark ettiği bu duygudurum bozukluğu, doğru antidepresan ve terapi ile tedavi edilmektedir. fark edilmezse kişiyi intiharı düşünmeye kadar götürebilir. bi de bu 2 yetişkin içindir. çocukta 1 yıl süren böyle bir duygudurum bozukluğu varsa hemen tedaviye başlanmalıdır. onlar genelde geçimsiz olur. ""bu çocuk niye bu kadar ters, niye bu kadar asabi?"" diyorsanız ""babasına, anasına çekmiş."" demeyin. diyenleri dinlemeyin. bak bir 1 yıl diyorum.. aman dikkat.. size gelince.. en az 2 yıldır kendinizi mutsuz, halsiz, sinirli hissediyorsanız ve yaşamaktan keyif almıyorsanız bugün ilk iş bir psikiyatri uzmanına gidilecek demektir.bitti entry..esen kalın."
distimi,depresyonun hırka olarak giyilebilir formu.
distimi,"bireysel planda, yaşamını daha iyiye değil de katlanılabilir ölçüde daha kötüye götürmeye çalışma planları olsa insanın. hedefe ulaşmak ulaşamamak ayrı, kerterizini öyle almak bakımından. bu da sürdürülebilir mutsuzluk, sürdürülebilir anlamsızlık, sürdürülebilir kötülük olur muydu? mutsuzluk hastalığı demeye gelen distimi ile özdeş mi sayılmalıydı? (bkz: acıyı katlanılabilir hale getirmek)(bkz: distimi), mutsuzluk hastalığı, kronik mutsuzluk(bkz: sürdürülebilir/@ibisile)"
